ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Number of jobs to be created through the dtic programmes: - 50 000 social economy fund part-time or temporary job opportunities; - 50 000 full-time jobs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1 060,"CONSTRUCTION
 JOBS (13a)
Atlantis SEZ              23 .
PG Bison                  420 
Evergreen Latex        121
Rheinmetall Denel Munition                      113
SA TAXI                       620
Wilmar Processing SA (Pty) Ltd                                 941
TASEZ                          108 
Coega -Sustainable Heating: 95 

Total             2441
PERMANENT JOBS (13b)
Daimler Trucks & Buses 
Southern Africa     250
Hangda                  300
LC Packaging        50 
Lactalis                   21 
Prism Group:         180 
VM Automotives:     61 
Atlantic Glass & Aluminium: 14
Romarck Logistics: 20
Coega sustainable heating 55
Total 951
Grand total 3392","Due to SAIC announcements 
",N/A,,,2700,,,,,,"2800
",,,,,,"1 300

",,,,,,7 860,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Number of New SEZ designated,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","One 
application
assessed and submitted to Minister for consideration
","One applicatio
n was assessed and submitted to Minister for consideration,
Namakwa SEZ Gazetted for Public comment
",N/A,N/A,,,Nil,,,,,,"Second 
application
assessed and submitted to Minister for
consideration

",,,,,,"Ni
",,,,,,2,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Number of Megawatts from projects facilitated,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",800MW,"801 MW and 85
 MW 
 
Mahlako        30 MW, Solar Group  200 MW, 
Total/ Chariot  36 MW, Seriti Green    155 MW,  Unigreen 100 MW, Toyota 80 MW, AMSA, 200 MW
Total 801 MW
 
Green Co  85 MW
",N/A,N/A,,,Nil,,,,,,"Nil
",,,,,,"Nil

",,,,,,800MW,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Megawatts of energy available for the grid,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",30 MW,"Mahlako 30 MW  

",N/A,N/A,,,Nil,,,,,,"Nil
",,,,,,"200 MW

",,,,,,230MW,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Establishment of the physical Energy One-Stop-Shop (EOSS),Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Mapping of 

process an appointment of staff","EOSS Phase 1
will be operationalised end July 2023 and staff appointed
",N/A,N/A,,,"Website 
& 
Content development",,,,,,"Streamlining 

applications and process",,,,,,"Physical
 EOSS

",,,,,,"Phase 1 -Physical 

EOSS",-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,Investor facilitation and unblocking interventions provided,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","25
","25 Unblockin
gs,(POE)
22 Facilitations (POE)
Total 47
UNBLOCKINGS for 16 COMPANIES (VISA 42) 
Visitors Visa- 19); Accompany spouse (family) Visa- 10); Inter-company Transfer- 8),
11(2) Short Term Work Visa - 2); Business Visas- 2) Permanent Residence Permit- 1),
UNBLOCKING (OTHER) – 9 
-Sanral  -  Letter of approval for road finalised by 
-BIO2WATT  -  Certificate of Registration for a Fertilizer Certificate – issued by Dept. of Agriculture & Land reform.
-The Supply Man - The permit code/ number Finalised by ITAC for application for registration as an Importer or change of current information
-Sumitomo Rubber – Strike Resolved
-Solid Doors -   VAT Return Resolved
-International Health Pharmaceutical Suppliers Pty Ltd
-Sediba Solar PV – Wheeling Agreement With Ekurhuleni - Finalised
-Metal Heart   -   Unblocked Black industrialist (BIS) application   
-Saudi Arabia Food & Drug Authority  -  Market Access & Meeting Inspectors Finalised
",N/A,N/A,,,30,,,,,,25,,,,,,"20

",,,,,,"100 investor 
facilitation 
& unblocking’s",-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 3: Investment and Spatial Industrial Development,Programme 3: Investment and Spatial Industrial Development,Quarterly,"Conferences, summits, and international forums hosted",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,"South African 
Investment Conference Hosted on the 13 April 2023
",N/A,N/A,,,Nil,,,,,,"Nil
",,,,,,"1

",,,,,,1,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,Value of approved funding accessed outside the 5 metros,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",5,"6
1. 
Veeplaas, Gqeberga 09 June 2023
2. The Business Place, Central Gqerberga 20 June 2023.
3. The Business Place Gqerberga 27 June 2023.
4. Kokosi Fochville 27 June 2023.
5. Phokwane, Haartswater 28 June 2023.
6. Kimberley, 29 June 2023
","There was additional request from the Exports Branch.
",N/A ,,,"5
",,,,,,5,,,,,,"5

",,,,,,20,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,"Value of funding accessed, and support provided to SMMEs",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,N/A ,N/A ,N/A ,,,"6 workshops
",,,,,,"8 workshop
s
",,,,,,"6 workshop

s
",,,,,,20 workshops,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,Number of jobs supported,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","1000 (liquor)

 and 1000 (lottery)","11 442
 

2 384
","No baseline from previous year in setting target
",N/A ,,,"1000 
(liquor) and 2000
(lottery)

",,,,,,"7000 (liquor) and 4000
(lottery)

",,,,,,"1000 (liquor) 
and 3000 (lottery)
",,,,,,20 000,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,Grey listing ‘Know your Shareholder’ regulations’ Published; beneficial ownership register establishment; and integrated business ownership register,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,N/A ,N/A ,N/A ,,,1,,,,,,Nil,,,,,,"1


",,,,,,2,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,"Priority legislation amended, tabled or submitted to Executive Authority, Cabinet or Parliament",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,,,Nil,,,,,,"1
",,,,,,"Nil

",,,,,,"2
",-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 5: Regulation,Programme 5: Regulation,Quarterly,Number of successful actions completed on price monitoring and excessive pricing or price gouging,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","2
",0 ,"No actions reported by NCC as yet. There has been engagement with NCC on enforcement actions taken; Engagement with the Transformation and Competition Branch; Compile successful actions completed on price monitoring and excessive pricing or price gouging. 
The NCC provided a report on food safety impact measures. A report attached","NCC will be engaged regularly on progress regarding actions taken. 

Coordination and collaboration with the Competition Branch as per Minister’s directive. 
",,,2,,,,,,"3
",,,,,,"3
",,,,,,10,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value of investment facilitated,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",R3bn,3.8,"Approved  AIS, CIP, GBS, and Film & TV projects resulted in high value of projected investments 
",n/a,,,R5bn,,,,,,R10bn,,,,,,"R7bn

",,,,,,R25bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value of additional local output committed or achieved,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,R500m,,,,,,Nil,,,,,,"R600m

",,,,,,R1.1bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value of exports of Global Business Services,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,R1bn,,,,,,"R500m
",,,,,,"R1bn
",,,,,,R 2.5bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value (Rand) through support programmes administered by or in partnership with the dtic-group,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"R5bn

",,,,,,R5bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value of approved funding accessed outside the 5 metros,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,"R500m
",,,,,,"R500m
",,,,,,R1bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,"Value of funding accessed, and support provided to SMMEs",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,R200m,,,,,,R350m,,,,,,"R450m

",,,,,,R1bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value of output by Black Industrialist firms supported by the dtic group,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"R3bn

",,,,,,R3bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Number of jobs supported,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"25 000

",,,,,,25 000,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Number of jobs to be created through the dtic programmes: - 50 000 social economy fund part-time or temporary job opportunities; - 50 000 full-time jobs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Nil



Nil",n/a,n/a,n/a,,,"2 500




Nil

",,,,,,"3 500



1 500",,,,,,"4 000





1 500",,,,,,"10 000 (Permanent
)


3 000 (Part time)",-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Number of jobs in Black Industrialist firms supported by the dtic group,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,1 000,,,,,,500,,,,,,"1 500

",,,,,,3 000,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Value (Rand) of financial support to enterprises including SMMEs to mitigate impact of load shedding through energy resilience fund,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,"R500m
",,,,,,"R500m
",,,,,,R240m,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,"Action minutes towards the increased efficiency of DFIs by ensuring that 95% of the IDC, NEF and ECIC APP KPI’s are achieved",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"1

",,,,,,1,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 6: Incentives,Programme 6: Incentives,Quarterly,Number of regulations published & red tape reduction interventions,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,1,,,,,,"Nil
",,,,,,"1
",,,,,,2,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 7: Exports,Programme 7: Exports,Quarterly,Value of exports in manufacturing sectors,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"R445bn


",,,,,,R445bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 7: Exports,Programme 7: Exports,Quarterly,Value of exports in manufacturing sectors to Africa,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,n/a,n/a,n/a,,,Nil,,,,,,Nil,,,,,,"R281bn


",,,,,,R281bn,-,,,,,,,366
,"Trade, Industry and Competition",National,Programme 7: Exports,Programme 7: Exports,Quarterly,Value (Rand) through support programmes administered by or in partnership with the dtic-group,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",R38.5m," R70.4m 


","Additional approvals processed earlier in support of export initiatives.
",n/a,,,R31.1m,,,,,,"R47.3m
",,,,,,"R31.1m


",,,,,,R148m,-,,,,,,,366
