ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Correctional Services,Correctional Services,National,PROGRAMME 3: REHABILITATION,7.3.3 Sub Programme: Offender Development,Quarterly,7.3.3.8 Percentage of offenders participating in Further Education and Training (FET) per academic year ,Standardized,Max,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",85 %,101.07 %,"Support visits to Regions were conducted and funding was made available. 
",n/a ,,,85 %,,,,,,85 %,,,,,,85 %,,,,,,85 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 3: REHABILITATION,"7.3.3 Sub Programme: Psychological, Social and Spiritual Services",Quarterly,"7.3.3.10 Percentage of offenders, parolees and probationers receiving Social Work Services",Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",15 %,22.26 %,"Effective marketing of social work services and close monitoring of the G388A

",n/a ,,,30 %,,,,,,44 %,,,,,,58 %,,,,,,58 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 3: REHABILITATION,"7.3.3 Sub Programme: Psychological, Social and Spiritual Services",Quarterly,7.3.3.11 Percentage of inmates receiving Spiritual Care Services,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",21 %,39.32 %,"Effective marketing of Spiritual Care Services Programmes

",n/a ,,,42 %,,,,,,63 %,,,,,,84 %,,,,,,84 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 3: REHABILITATION,"7.3.3 Sub Programme: Psychological, Social and Spiritual Services",Quarterly,7.3.3.12 Percentage of inmates receiving Psychological Care Services,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",5.75 %,8.33 %,"Community service psychologist assisted to increase the number of inmates receiving Psychological services

",n/a ,,,11.5 %,,,,,,17.5 %,,,,,,23 %,,,,,,23 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Health and Hygiene Services ,Quarterly,7.4.3.1 Offenders viral load suppression rate (at 12 months),Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",92 %,96.43 %,"Improved management (e.g. monitoring, enhanced adherence counselling and placement on DOTS)  of offenders on ART; and offenders' adherence to ART. Compliance to ART Guidelines.

",n/a ,,,92 %,,,,,,92 %,,,,,,92 %,,,,,,92 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Health and Hygiene Services ,Quarterly,7.4.3.2 Offenders Tuberculosis (TB) new pulmonary cure rate,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",92 %,94.05 %,"Compliance with TB guidelines and effective monitoring of offenders on treatment.

",n/a ,,,92 %,,,,,,92 %,,,,,,92 %,,,,,,92 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Health and Hygiene Services ,Quarterly,7.4.3.3 Percentage of inmates screened for diabetes,Standardized,Min,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",22.50 %,49.68 %,"Intensified screening of inmates and increased awareness sessions were conducted due to their vulnerability.

",n/a ,,,22.50 %,,,,,,22.50 %,,,,,,22.50 %,,,,,,90 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Health and Hygiene Services ,Quarterly,7.4.3.4 Percentage of inmates screened for hypertension,Standardized,Min,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",22.50 %,52.81 %,"Intensified screening of inmates and increased awareness sessions were conducted due to their vulnerability.

",n/a ,,,22.50 %,,,,,,22.50 %,,,,,,22.50 %,,,,,,90 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Nutritional Services,Quarterly,7.4.3.5 Percentage of therapeutic diets prescribed for inmates,Standardized,Min,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",12 %,5.64 %,"Effective management and review of inmates on therapeutic diets

",n/a ,,,12 %,,,,,,12 %,,,,,,12 %,,,,,,12 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3   Sub Programme: Supervision,Quarterly,7.5.3.1  Percentage of parolees without violations,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",97 %,99.05 %,"Implementation of available 
policies, supervision manual, approved strategies, revocation tool box, implementation of absconders management guidelines enhanced performance

",n/a ,,,97 %,,,,,,97 %,,,,,,97 %,,,,,,97 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3   Sub Programme: Supervision,Quarterly,7.5.3.2  Percentage of probationers without violations,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",97 %,98.91 %,"Implementation of available 
policies, supervision manual, approved strategies, revocation tool box, implementation of abscondees management guidelines enhanced performance

",n/a ,,,97 %,,,,,,97 %,,,,,,97 %,,,,,,97 %,0 %,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.3 Number of victims who participated in Restorative Justice programmes,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1175,3492,"
Marketing of the program to communities, parolees and probationers and stakeholders in the program gave an increase in the participation


",n/a ,,,2350,,,,,,3525,,,,,,4700,,,,,,4700,3492,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,"7.5.3.4 Number of offenders, parolees and probationers who participated in Restorative Justice programmes",Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",875,1029,"Marketing of the program to communities, parolees and probationers and stakeholders in the program gave an increase in the participation
s

",n/a ,,,1750,,,,,,2625,,,,,,3500,,,,,,3500,1029,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.5 Number of economic opportunities facilitated for parolees and probationers,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",12,164,"Engagements with business, communities, NPOs and governments departments increased participation in Economic opportunities


",n/a ,,,24,,,,,,36,,,,,,48,,,,,,48,164,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.6 Number of victims who benefited from socio economic support facilitated,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",12,99,"Engagements with business, communities, NPOs and governments departments increased participation in Socio Economic Opportunities

",n/a ,,,24,,,,,,36,,,,,,48,,,,,,48,99,,,,,,,369
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.7 Number of parolees and probationers participating in community initiatives,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1650,5180,"Engagements with communities, NPOs and governments departments assisted in increased participation in community initiatives


",n/a ,,,3300,,,,,,4950,,,,,,6600,,,,,,6600,5180,,,,,,,369
Defence,Defence,National,1. Administration,1. Administration,Annually,Percentage adherence to the DOD Master Record Index for Policies,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,60%,,,"The output is the total percentage of Departmental (Level 1) Policies that comply with their planned promulgation dates. 
One Departmental (Level 1) Policy was promulgated on 26 April 2023: DODI/00194 (Edition 1): Policy on the management of Strike Action in the DOD by PSAP. 
Calculation:  DODI (103 + 26) + SANDFO (6 + 0) divided by DODI (170 + 41) + SANDFO (8 + 0) multiplied by 100.",None. Q4 target.,,,,369
Defence,Defence,National,1. Administration,1. Administration,Annually,Number of Reserve Force mandays ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1 989 953,,,Reserve Force utilisation up to 30 Jun 2023 exceeded the planned utilisation by 156 355 mandays and approximately R128 million.,None. Q4 target.,,,,369
Defence,Defence,National,1. Administration,1. Administration,Annually,Percentage audits completed in terms of the approved Risk Based Internal Audit Plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,80%,,,"44 Audit projects are planned to be conducted in FY2023/24, with six projects completed during Q1.",None. Q4 target.,,,,369
Defence,Defence,National,1. Administration,1. Administration,Quarterly,Percentage adherence to the DOD Master Record Index for Plans,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,68.29% (28),65.85% (27),27 out of 28 plans were tabled or submitted for approval in Q1. The Reserve Force Council  Level 2 APP for the 2024/25 MTEF was not submitted by 20 June 2023 since the RFC is currently not operational.,Liaison with the Reserve Force Council will take place subsequent to the extension of its contract.,,,0,,,,,,0,,,,,,31.71% (13),,,,,,100% (41),-,,,,,,,369
Defence,Defence,National,1. Administration,1. Administration,Quarterly,Percentage payments within 30 days from receipt of legitimate invoices,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,75%,83.11%,"During Q1, a total of 89 179 out of 107 293 legitimate invoices were paid within 30 days of receipt. The lack of integrated departmental information systems adversely contributes to the ability of the Department to verify all (100%) legitimate invoices received for payment within the prescribed 30-day period as a national imperative of Government.","System changes on FMS are being maintained to track invoices electronically from receipt to payment. 
The Departmental Compliance Payment Management Forum is monitoring the alignment of processes, structures and staffing in order to enhance performance in the payment environment.",,,75%,,,,,,75%,,,,,,75%,,,,,,75%,-,,,,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Annually,"Number of planned joint, interdepartmental, interagency and multinational military exercises conducted",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1,,,None. No JIIM exercises were planned to take place in Q1.,None.,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Annually,Percentage of the value of reimbursement by the UN/AU recognised,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,70%,,,"The Department does not have any control over UN processes. Payment by the UN is effected as and when funds
are available; funding is reliant on contributions from donor countries.",None.,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Annually,Percentage compliance with the Southern African Development Community Standby Force Pledge per year,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,100%,,,"The backlog on the maintenance of SAN vessels continues to negatively impact the availability of vessels and
compliance with the SADC Standby Force Pledge.",None.,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Annually,Number of Maritime Coastal Patrols conducted per year,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,4,,,"No Op CORONA maritime coastal patrols were conducted during Q1.
The SA Navy could not provide the required capabilities to execute maritime patrols.",None.,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Quarterly,Number of landward sub-units deployed on border safeguarding per year,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,15,15,None. Q1 target achieved.,None. Q1 target achieved.,,,15,,,,,,15,,,,,,15,,,,,,15,-,,,,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Quarterly,Percentage compliance with number of external operations per year,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",100%,67%,"No Op COPPER Long-Range Patrol was conducted during the period under review.
The SA Navy could not provide the required capabilities to execute Op COPPER maritime patrols.",None.,,,100%,,,,,,100%,,,,,,100%,,,,,,100%,-,,,,,,,369
Defence,Defence,National,2. Force Employment ,2. Force Employment ,Quarterly,Percentage compliance with number of internal operations per year,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,100%,100%,None. Q1 target achieved.,None. Q1 target achieved.,,,100%,,,,,,100%,,,,,,100%,,,,,,100%,-,,,,,,,369
Defence,Defence,National,3. Landward,3. Landward,Quarterly,Percentage compliance with Landward Defence training targets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,15% (727),18.17% (849),849 Members reported on nine learning programmes and were all found competent.,None.,,,32% (1 478),,,,,,24% (1 128),,,,,,9% (405),,,,,,80% (3 738),-,,,,,,,369
Defence,Defence,National,3. Landward,3. Landward,Quarterly,Number of Landward Defence unique force training exercises conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,"None. Q1 target achieved. Ex PHIRIMA was conducted to prepare 14 SAI Batallion Group for Op MISTRAL deployment from 31 May to
26 Jun 2023 at the Ben Viljoen training area.
The Batallion Group will be declared combat-ready after the successful completion of Jungle warfare training in Q2.",None.,,,2,,,,,,1,,,,,,0,,,,,,4,-,,,,,,,369
