ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Agriculture, Forestry and Fisheries (2015-2020), Agriculture, Land Reform and Rural Development, Auditor-General of South Africa, Basic Education, Centre for Public Service Innovation, Civilian Secretariat for the Police Service, Commission for the Promotion and Protection of the Rights of Cultural, Religious and Linguistic Communities, Commission on Gender Equality, Communication and Digital Technologies, Cooperative Governance",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:28:58 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.2 IGRFA  amendment bill  submitted to  Parliament,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Draft IGRFA 
amendment bill 
submitted to 
Minister by 30 June 
2023","Not Achieved

","Draft IGRFA Bill was presented at COGTA technical MINMEC and political MEC, and GSCID cluster meeting of DGs that resolved that further intergovernmental engagements be facilitated by DCOG

","Intergovernmental consultations are being scheduled and fast-track together with the undertaking of supplementary activities such as the development of a SEIS, to achieve the annual target with the support from the PGA branch.

",,,"Draft IGRFA 
amendment bill 
submitted to 
Cabinet by 30 
September 2023",,,,,,"Draft IGRFA 
amendment bill 
gazetted for public 
comment by 30 
November 2023",,,,,,"IGRFA amendment 
bill submitted to 
Parliament by 31 
March 2024",,,,,,"IGRFA amendment 
bill submitted to 
Parliament by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.3 Number of  districts/metros that  implemented at least  one DDM catalytic  project,Standardized,Not  Applicable,Not Applicable,Not Applicable,"One catalytic 
project 
implemented in 2 
Districts/metros by","Achieved
",N/A,N/A,,,"One catalytic 
project 
implemented in 5 
Districts/metros by",,,,,,"One catalytic 
project 
implemented in 10 
Districts/metros by 
31 December 2023",,,,,,"One catalytic 
project 
implemented in 15 
Districts/metros by 
31 March 2024",,,,,,"One catalytic 
project 
implemented in 15 
Districts/metros by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.4 Number of  dysfunctional  municipalities in  which long-standing  disputes on water  and electricity are  resolved through  DDM,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Long- standing 
disputes on water 
and electricity 
resolved in 2 
dysfunctional 
municipalities 30 
June 2023","Achieved
",N/A,N/A,,,"Long- standing 
disputes on water 
and electricity 
resolved in 8 
dysfunctional 
municipalities 30 
September 2023",,,,,,"Long- standing 
disputes on water 
and electricity 
resolved in 15 
dysfunctional 
municipalities 31 
December 2023",,,,,,"Long- standing 
disputes on water 
and electricity 
resolved in 22 
dysfunctional 
municipalities 31 
March 2024",,,,,,"Long-standing 
disputes on water 
and electricity 
resolved in 22 
dysfunctional 
municipalities by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.5 Number of  dysfunctional  municipalities with  MSIPs developed  and implemented.,Standardized,Not  Applicable,Not Applicable,Not Applicable,"2 dysfunctional 
municipalities with 
MSIPs developed 
and implemented 
by 30 June 2023","Achieved
",N/A,N/A,,,"10 dysfunctional 
municipalities with 
MSIPs developed 
and implemented 
by 30 September 
2023",,,,,,"15 dysfunctional 
municipalities with 
MSIPs developed 
and implemented 
by 31 December 
2023",,,,,,"22 dysfunctional 
municipalities with 
MSIPs developed 
and implemented 
by 31 March 2024",,,,,,"22 dysfunctional 
municipalities with 
MSIPs developed 
and implemented 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.6 Percentage of  Municipalities that  are dysfunctional or  at High Risk,Standardized,Not  Applicable,Not Applicable,Not Applicable,"67.3% of 
Municipalities are 
dysfunctional or 
at High Risk by 30 
June 2023","Not Achieved
","All provinces are in the process of recategorizing their municipalities, this process to be concluded in the second quarter.  
","COGTA provincial and national to assess state of local government and recategorize municipalities accordingly
",,,"65% of 
Municipalities are 
dysfunctional or 
at High Risk by 30 
September 2023",,,,,,"63% of 
Municipalities are 
dysfunctional or 
at High Risk by 31 
December 2023",,,,,,"60% of 
Municipalities are 
dysfunctional or 
at High Risk by 31 
March 2024",,,,,,"60% of 
Municipalities are 
dysfunctional or 
at High Risk by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.7 Percentage of  dysfunctional ward  committees for  which intervention  plans are  implemented,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Intervention plans 
implemented for 
5% of dysfunctional 
ward committees 
by 30 June 2023","Not Achieved
","Verification processed had to be conducted in order to conclude the reports

","Develop intervention plans for dysfunctional ward committees based on the gaps identified during assessment.

",,,"Intervention plans 
implemented 
for 15% of 
dysfunctional ward 
committees by 30 
September 2023",,,,,,"Intervention plans 
implemented 
for 30% of 
dysfunctional ward 
committees by 31 
December 2023",,,,,,"Intervention plans 
implemented 
for 50% of 
dysfunctional ward 
committees by 31 
March 2024",,,,,,"Intervention plans 
implemented 
for 50% of 
dysfunctional ward 
committees by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.8 Percentage  of MIG receiving  municipalities  spending at least  85% of MIG  allocations by the  end of the municipal  financial year,Standardized,Not  Applicable,Not Applicable,Not Applicable,"50% of MIG 
receiving 
municipalities 
spending at least 
85% of 2022/23 
MIG allocations by 
30 June 2023","Achieved
",N/A,N/A,,,"75% of MIG 
receiving 
municipalities 
spending at least 
10% of 2023/24 
MIG allocations 
by 30 September 
2023",,,,,,"75% of MIG 
receiving 
municipalities 
spending at least 
40% of 2023/24 
MIG allocations by 
31 December 2023.",,,,,,"75% of MIG 
receiving 
municipalities 
spending at least 
60% of 2023/24 
MIG allocations by 
31 March 2024
",,,,,,"50% of MIG 
receiving 
municipalities 
spending at least 
85% of 2022/23 
MIG allocations by 
30 June 2023",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 2: Local Government Operations and Support,Programme 2: Local Government Operations and Support,Quarterly,2.9 Number of MIG receiving dysfunctional municipalities spending at least 10% of MIG  allocations on infrastructure repairs and refurbishment by the end of the municipal financial  year,Standardized,Not  Applicable,Not Applicable,Not Applicable,"5 MIG receiving 
dysfunctional 
municipalities 
spending at least 
2% of 2022/23 
MIG allocations 
on infrastructure 
repairs and 
refurbishment by 30 
June 2023.","Achieved
",N/A,N/A,,,"30 MIG receiving 
dysfunctional 
municipalities 
spending at least 
4% of 2023/24 
MIG allocations 
on infrastructure 
repairs and 
refurbishment by 30 
September 2023",,,,,,"30 MIG receiving 
dysfunctional 
municipalities 
spending at least 
6% of 2023/24 
MIG allocations 
on infrastructure 
repairs and 
refurbishment by 31 
December 2023",,,,,,"30 MIG receiving 
dysfunctional 
municipalities 
spending at least 
8% of 2023/24 
MIG allocations 
on infrastructure 
repairs and 
refurbishment by 31 
March 2024",,,,,,"5 MIG receiving 
dysfunctional 
municipalities 
spending at least 
10% of 2022/23 
MIG allocations 
on infrastructure 
repairs and 
refurbishment by 30 
June 2023",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.1 Local Government General Laws Amendment Bill submitted to Cabinet and Parliament,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"Draft Local 
Government: 
General Laws 
Amendment Bill 
consulted with all 
stakeholders by 30 
September 2023",,,,,,"Draft Local 
Government: 
General Laws 
Amendment Bill 
submitted to 
Minister by 31 
December 2023",,,,,,"Draft Local 
Government: 
General Laws 
Amendment Bill 
submitted to 
Cabinet by 31 
March 2024",,,,,,"Draft Local 
Government: 
General Laws 
Amendment Bill 
submitted to 
Cabinet by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.10 Number of intermediate city municipalities with capital expenditure frameworks,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,No Target,,,,,,"5 intermediate 
city municipalities 
with draft capital 
expenditure 
frameworks aligned 
to the Integrated 
Urban Development 
Framework by 31 
December 2023",,,,,,"5 intermediate city 
municipalities with 
capital expenditure 
frameworks aligned 
to the Integrated 
Urban Development 
Framework by 31 
March 2024",,,,,,"5 intermediate city 
municipalities with 
capital expenditure 
frameworks aligned 
to the Integrated 
Urban Development 
Framework by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.2 Number of dysfunctional municipalities with increased revenue,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"5 dysfunctional 
municipalities with 
increased revenue 
by 30 September 
2023",,,,,,"10 dysfunctional 
municipalities with 
increased revenue 
by 31 December 
2023",,,,,,"22 dysfunctional 
municipalities with 
increased revenue 
by 31 March 2024",,,,,,"22 dysfunctional 
municipalities with 
increased revenue 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.3 Percentage decrease in debt owed to dysfunctional municipalities,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"2% decrease in 
debt owed to 
dysfunctional 
municipalities by 30 
September 2023",,,,,,"5% decrease in 
debt owed to 
dysfunctional 
municipalities by 31 
December 2023",,,,,,"10% decrease 
in debt owed 
to dysfunctional 
municipalities by 31 
March 2024",,,,,,"10% decrease 
in debt owed 
to dysfunctional 
municipalities by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.4 Number of  municipalities where  all senior managers  meet the prescribed  competency  requirements,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"25 municipalities 
where all senior 
managers meet 
the prescribed 
competency 
requirements by 30 
September 2023",,,,,,"40 municipalities 
where all senior 
managers meet 
the prescribed 
competency 
requirements by 31 
December 2023",,,,,,"66 municipalities 
where all senior 
managers meet 
the prescribed 
competency 
requirements by 31 
March 2024",,,,,,"66 municipalities 
where all senior 
managers meet 
the prescribed 
competency 
requirements by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,"3.5  Percentage of  reported cases  of allegations  of financial  misconduct, fraud  and corruption  by municipal  staff members  where disciplinary  proceedings were  concluded ",Standardized,Not  Applicable,Not Applicable,Not Applicable,No target,N/A,N/A,N/A,,,"10% of reported 
cases of allegations 
of financial 
misconduct, fraud 
and corruption 
by municipal 
staff members 
where disciplinary 
proceedings were 
concluded by 30 
June 2023",,,,,,"30% of reported 
cases of allegations 
of financial 
misconduct, fraud 
and corruption 
by municipal 
staff members 
where disciplinary 
proceedings were 
concluded by 31 
December 2023",,,,,,"50% of reported 
cases of allegations 
of financial 
misconduct, fraud 
and corruption 
by municipal 
staff members 
where disciplinary 
proceedings were 
concluded by 31 
March 2024",,,,,,"50% of reported 
cases of allegations 
of financial 
misconduct, fraud 
and corruption 
by municipal 
staff members 
where disciplinary 
proceedings were 
concluded by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.6 Percentage of cases of breach of the code of conduct for councillors where appropriate  sanctions were applied,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Appropriate 
sanctions applied 
in 5% of cases of 
breach of the code 
of conduct for 
councillors by 30 
June 2023","Achieved
",N/A,N/A,,,"Appropriate 
sanctions applied 
in 20% of cases 
of breach of the 
code of conduct for 
councillors by 30 
June 2023",,,,,,"Appropriate 
sanctions applied 
in 40% of cases 
of breach of the 
code of conduct for 
councillors by 31 
December 2023",,,,,,"Appropriate 
sanctions applied 
in 50% of cases 
of breach of the 
code of conduct for 
councillors by 31 
March 2024",,,,,,"Appropriate 
sanctions applied 
in 50% of cases 
of breach of the 
code of conduct for 
councillors by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.7 Percentage of cases of breach of the code of conduct for senior management where  appropriate sanctions were applied,Standardized,Not  Applicable,Not Applicable,Not Applicable,"Appropriate 
sanctions applied 
in 5% of cases of 
breach of the code 
of conduct for 
senior management 
by 30 June 2023","Achieved
",N/A,N/A,,,"Appropriate 
sanctions applied 
in 20% of cases 
of breach of the 
code of conduct for 
senior management 
by 30 June 2023",,,,,,"Appropriate 
sanctions applied 
in 40% of cases 
of breach of the 
code of conduct for 
senior management 
by 31 December 
2023",,,,,,"Appropriate 
sanctions applied 
in 50% of cases 
of breach of the 
code of conduct for 
senior management 
by 31 March 2024",,,,,,"Appropriate 
sanctions applied 
in 50% of cases 
of breach of the 
code of conduct for 
senior management 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.8 Percentage of  municipalities with  improved citizen  satisfaction with  service delivery,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,No Target,,,,,,"Survey concluded 
by concluded by 31 
December 2023",,,,,,"10% of municipalities 
with improved 
citizen satisfaction 
with service delivery 
by 31 March 2024
",,,,,,"10% of municipalities 
with improved 
citizen satisfaction 
with service delivery 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 3:Policy Governance and Administration,Programme 3:Policy Governance and Administration,Quarterly,3.9  Number of municipalities with SPLUMA compliant SDFs,Standardized,Not  Applicable,Not Applicable,Not Applicable,No Target,N/A,N/A,N/A,,,"10 municipalities 
with SPLUMA 
compliant SDFs by 
30 September 2023",,,,,,"20 municipalities 
with SPLUMA 
compliant SDFs by 
31 December 2023",,,,,,"30 municipalities 
with SPLUMA 
compliant SDFs by 
31 March 2024",,,,,,"30 municipalities 
with SPLUMA 
compliant SDFs by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 4: National Disaster Management Centre,Programme 4: National Disaster Management Centre,Quarterly,4.1 Number of sector departments implementing disaster funding arrangements in terms of  the Disaster Management Act,Standardized,Not  Applicable,Not Applicable,Not Applicable,"2 sector 
departments 
implementing 
disaster funding 
arrangements 
in terms of 
the Disaster 
Management Act by 
30 June 2023","Not Achieved
","Implementation approach had to be reviewed due to the delays in the approval of the departmental strategic plan and APP.Human resources redirected to the coordination of disaster incidents in the country (cholera, flooding)
","The letters signed by the DG will be sent to all sector departments targeted for the financial year to ensure that the target is achieved.
",,,"6 sector 
departments 
implementing 
disaster funding 
arrangements 
in terms of 
the Disaster 
Management Act by 
30 September 2023",,,,,,"8 sector 
departments 
implementing 
disaster funding 
arrangements 
in terms of 
the Disaster 
Management Act by 
31 December 2023",,,,,,"10 sector 
departments 
implementing 
disaster funding 
arrangements 
in terms of 
the Disaster 
Management Act by 
31 March 2024",,,,,,"4 sector 
departments 
implementing 
disaster funding 
arrangements 
in terms of 
the Disaster 
Management Act by 
31 March 2024.",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 4: National Disaster Management Centre,Programme 4: National Disaster Management Centre,Quarterly,"4.2 Number of municipalities in priority disaster areas implementing a disaster management  strategy to prevent, prepare for and mitigate disaster risks in terms of the Disaster  Management Act",Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"2 municipalities in 
priority disaster 
areas implementing 
a disaster 
management 
strategy to prevent, 
prepare for and 
mitigate disaster 
risks in terms 
of the Disaster 
Management Act by 
30 June 2023","Achieved
",N/A,N/A,,,"6 municipalities in 
priority disaster 
areas implementing 
a disaster 
management 
strategy to prevent, 
prepare for and 
mitigate disaster 
risks in terms 
of the Disaster 
Management Act by 
30 September 2023",,,,,,"10 municipalities 
in priority disaster 
areas implementing 
a disaster 
management 
strategy to prevent, 
prepare for and 
mitigate disaster 
risks in terms 
of the Disaster 
Management Act by 
31 December 2023",,,,,,"14 municipalities 
in priority disaster 
areas implementing 
a disaster 
management 
strategy to prevent, 
prepare for and 
mitigate disaster 
risks in terms 
of the Disaster 
Management Act by 
31 March 2024",,,,,,"14 municipalities 
in priority disaster 
areas implementing 
a disaster 
management 
strategy to prevent, 
prepare for and 
mitigate disaster 
risks in terms 
of the Disaster 
Management Act by 
31 March 2024.",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 4: National Disaster Management Centre,Programme 4: National Disaster Management Centre,Quarterly,4.3 Number of municipalities implementing the National Fire Safety and Prevention Strategy,Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,"National workshop 
with municipalities 
to determine and 
confirm the rollout 
of the National 
Fire Safety and 
Prevention Strategy 
by 30 June 2023","Achieved
",N/A,N/A,,,"2 municipalities 
implementing the 
National Fire Safety 
and Prevention 
Strategy by 30 
September 2023",,,,,,"5 municipalities 
implementing the 
National Fire Safety 
and Prevention 
Strategy by 31 
December 2023",,,,,,"10 municipalities 
implementing the 
National Fire Safety 
and Prevention 
Strategy by 31 
March 2024",,,,,,"10 municipalities 
implementing the 
National Fire Safety 
and Prevention 
Strategy by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,5.1 Number of people participating in the CWP sustained income model,Standardized,Not  Applicable,Not Applicable,Not Applicable,"250 000 people 
participating in the 
CWP sustained 
income model by 
30 June 2023","Achieved
",N/A,N/a,,,"245 000 people 
participating in the 
CWP sustained 
income model by 
30 September 2023",,,,,,"240 000 people 
participating in the 
CWP sustained 
income model by 
31 December 2023",,,,,,"230 000 people 
participating in the 
CWP sustained 
income model by 
31 March 2024",,,,,,"230 000 people 
participating in the 
CWP sustained 
income model by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,5.2 Number of people participating in the new CWP sustainable exit strategies model,Standardized,Not  Applicable,Not Applicable,Not Applicable,"New CWP model 
finalised by 30 June 
2023","Not Achieved

","Currently implementing a Transitional & Interim Plan until the new model is approved.

","Review of the CWP underway.Expedite consultation towards the finalization of Remodeled CWP

",,," 5 000 people 
participating in 
the new CWP 
sustainable exit 
strategies model by 
30 September 2023",,,,,,"10 000 people 
participating in 
the new CWP 
sustainable exit 
strategies model by 
31 December 2023",,,,,,"20 000 people 
participating in 
the new CWP 
sustainable exit 
strategies model by 
31 March 2024",,,,,,"20 000 people 
participating in 
the new CWP 
sustainable exit 
strategies model by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,"5.3 Percentage of women, youth and persons with disabilities participating in the Programme",Standardized,Not  Applicable,Not Applicable,Not Applicable,"55% Women, 
30% Youth and 
2% persons 
with disabilities 
participating in the 
CWP programme 
by 30 June 2023","Achieved
",N/A,N/A,,,"55% Women, 
30% Youth and 
2% persons 
with disabilities 
participating in the 
CWP programme 
by 30 September 
2023",,,,,,"55% Women, 
30% Youth and 
2% persons 
with disabilities 
participating in the 
CWP programme 
by 31 December 
2023",,,,,,"55% Women, 
30% Youth and 
2% persons 
with disabilities 
participating in the 
CWP programme 
by 31 March 2024",,,,,,"55% Women, 
30% Youth and 
2% persons 
with disabilities 
participating in the 
programme by 31 
March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,"5.4 Percentage Procurement spend on (a) entities owned by women, (b) youth and (c) persons  with disabilities",Standardized,Not  Applicable,Not Applicable,Not Applicable,"20% procurement 
spend on entities 
owned by women 
by 30 June 2023","Not Achieved

","Procurement of Goods  and Services not yet started awaiting the review and approval of the Site Business and the approval of the Site Budget
","Expedite the approval  of Site Business Plans, inclusive of the Site Procurement Plan to enable commencement of procurement of Goods and Services at Site level.
",,,"30% procurement 
spend on entities 
owned by women 
by 30 September 
2023",,,,,,"40% procurement 
spend on entities 
owned by women 
by 31 December 
2023",,,,,,"40% procurement 
spend on entities 
owned by women 
by 31 March 2024",,,,,,"40% procurement 
spend on entities 
owned by women 
by 31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,5.4b Percentage  procurement spend  on entities owned  by youth,Standardized,Not  Applicable,Not Applicable,Not Applicable,"10% procurement 
spend on entities 
owned by youth by 
30 June 2023","Not Achieved
","Procurement of Goods  and Services not yet started.Awaiting the review and approval of the Site Business Plans in alignment to the three key pillars and Municipal IDPs 
","Expedite the approval  of Site Business Plans, inclusive of the Site Procurement Plan to enable commencement of procurement of Goods and Services at Site level
",,,"20% procurement 
spend on entities 
owned by youth by 
30 September 2023",,,,,,"30% procurement 
spend on entities 
owned by youth by 
31 December 2023",,,,,,"30% procurement 
spend on entities 
owned by youth by 
31 March 2024",,,,,,"30% procurement 
spend on entities 
owned by youth by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,5.4c Percentage  procurement spend  on entities owned  by persons with  disabilities,Standardized,Not  Applicable,Not Applicable,Not Applicable,"2% procurement 
spend on entities 
owned by persons 
with disabilities by 
30 June 2023","Not Achieved
","Procurement of Goods  and Services not yet started Awaiting the review and approval of the Site Business
","Expedite the approval  of Site Business Plans, inclusive of the Site Procurement Plan to enable commencement of procurement of Goods and Services at Site level
",,,"4% procurement 
spend on entities 
owned by persons 
with disabilities by 
30 September 2023",,,,,,"6% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 December 2023",,,,,,"7% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 March 2024",,,,,,"7% procurement 
spend on entities 
owned by persons 
with disabilities by 
31 March 2024",-,,,,,,,235
Cooperate Governance,Cooperative Governance,National,Programme 5: Community Work Programme,Programme 5: Community Work Programme,Quarterly,5.5 Percentage of material irregularities and qualification paragraphs from previous financial  years resolved,Standardized,Not  Applicable,Not Applicable,Not Applicable,None,N/A,N/A,N/A,,,"70% of material 
irregularities 
and qualification 
paragraphs from 
previous financial 
years resolved by 
30 September 2023",,,,,,"90% of material 
irregularities 
and qualification 
paragraphs from 
previous financial 
years resolved by 
31 December 2023",,,,,,"100% of material 
irregularities 
and qualification 
paragraphs from 
previous financial 
years resolved by 
31 March 2024
",,,,,,"100% of material 
irregularities 
and qualification 
paragraphs from 
previous financial 
years resolved by 
31 March 2024",-,,,,,,,235
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Annually,Type of audit opinion on financial and non-financial information,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,"Unqualified audit opinion
on financial and nonfinancial
information for
the 2022/23 financial year",,,,,,,,235
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 2: PUBLIC SECTOR INNOVATION,PROGRAMME 2: PUBLIC SECTOR INNOVATION,Annually,Number of innovation research and development initiatives undertaken,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,235
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 2: PUBLIC SECTOR INNOVATION,PROGRAMME 2: PUBLIC SECTOR INNOVATION,Annually,Number of innovative solutions replicated in the Public Sector,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,235
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 2: PUBLIC SECTOR INNOVATION,PROGRAMME 2: PUBLIC SECTOR INNOVATION,Quarterly,Number of Knowledge Platforms sustained to nurture an enabling environment for innovation in the Public Sector,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,2,There was a request from DPSA to train interns on Innovation ,N/A,,,3,,,,,,2,,,,,,3,,,,,,9,-,,,,,,,235

